SupplierID,AssemblyID,WharehouseID,StoreID,ProductID,OrderNumber,CustomerOrderDate,CustomerDeliveryDate,FullfillmentTime,DaysFromSupplierToAssembly,             DaysFromAssemblyToWharehouse, DaysFromWharehouseToStore
3,2,1,1,1,10001275,10/3/2016,11/3/2016,31,14,14,3
3,1,1,1,1,10001276,9/27/2016,11/2/2016,36,15,18,3
1,1,1,1,2,10001277,6/26/2016,9/16/2016,82,78,2,2
1,2,1,1,3,10001278,12/21/2016,12/29/2016,8,4,2,2
3,2,1,1,1,10001279,2/4/2016,5/31/2016,117,22,92,3
2,2,1,1,2,10001280,2/21/2016,6/22/2016,122,90,29,3
1,2,1,1,2,10001281,7/15/2016,9/10/2016,57,53,2,2
1,2,1,1,2,10001282,6/28/2016,12/6/2016,161,157,2,2
2,1,1,1,1,10001283,2/7/2016,12/3/2016,300,219,78,3
2,2,1,1,2,10001284,5/5/2016,5/30/2016,25,10,12,3
3,2,1,1,2,10001285,3/9/2016,8/11/2016,155,105,47,3
2,2,1,1,1,10001286,7/29/2016,12/9/2016,133,105,25,3
3,2,1,1,1,10001287,4/9/2016,11/23/2016,228,148,77,3
3,2,1,1,1,10001288,12/23/2016,12/27/2016,4,1,0,3
2,1,1,1,1,10001289,11/10/2016,11/22/2016,12,8,1,3
2,1,1,1,3,10001290,5/30/2016,7/21/2016,52,13,36,3
1,2,1,1,2,10001291,1/5/2016,11/8/2016,308,304,2,2
3,1,1,1,1,10001292,5/30/2016,9/10/2016,103,81,19,3
1,2,1,1,3,10001293,11/28/2016,12/5/2016,7,3,2,2
2,2,1,1,3,10001294,6/1/2016,8/13/2016,73,35,35,3
3,1,1,1,3,10001295,6/29/2016,10/24/2016,117,90,24,3
1,1,1,1,2,10001296,12/5/2016,12/13/2016,8,4,2,2
3,1,1,1,3,10001297,2/11/2016,8/17/2016,188,82,103,3
2,2,1,1,2,10001298,8/22/2016,9/18/2016,27,24,0,3
2,2,1,1,2,10001299,3/21/2016,7/27/2016,128,33,92,3
1,1,1,1,3,10001300,5/29/2016,10/5/2016,129,125,2,2
2,1,1,1,3,10001301,8/12/2016,12/10/2016,120,42,75,3
3,1,1,1,3,10001302,4/26/2016,9/29/2016,156,58,95,3
1,1,1,1,1,10001303,10/25/2016,12/6/2016,42,38,2,2
3,2,1,1,3,10001304,2/21/2016,6/8/2016,108,38,67,3
3,2,1,1,3,10001305,11/4/2016,12/14/2016,40,20,17,3
3,1,1,1,2,10001306,2/16/2016,10/19/2016,246,153,90,3
3,1,1,1,3,10001307,10/5/2016,12/23/2016,79,7,69,3
2,2,1,1,1,10001308,2/22/2016,4/8/2016,46,43,0,3
3,2,1,1,3,10001309,9/22/2016,12/9/2016,78,67,8,3
1,1,1,1,2,10001310,3/18/2016,11/23/2016,250,246,2,2
2,2,1,1,1,10001311,4/12/2016,7/16/2016,95,45,47,3
1,2,1,1,3,10001312,6/9/2016,9/21/2016,104,100,2,2
1,2,1,1,2,10001313,4/7/2016,6/27/2016,81,77,2,2
3,2,1,1,1,10001314,1/26/2016,11/13/2016,292,115,174,3
3,2,1,1,1,10001315,1/24/2016,3/1/2016,37,29,5,3
1,2,1,1,3,10001316,2/23/2016,7/31/2016,159,155,2,2
2,2,1,1,3,10001317,8/7/2016,11/22/2016,107,96,8,3
3,2,1,1,2,10001318,7/29/2016,12/3/2016,127,108,16,3
1,1,1,1,3,10001319,11/6/2016,11/30/2016,24,20,2,2
1,2,1,1,3,10001320,7/8/2016,8/4/2016,27,23,2,2
2,2,1,1,2,10001321,7/27/2016,12/26/2016,152,95,54,3
1,2,1,1,3,10001322,1/18/2016,1/20/2016,2,0,0,2
1,2,1,1,1,10001323,4/19/2016,11/20/2016,215,211,2,2
3,1,1,1,3,10001324,9/17/2016,12/15/2016,89,17,69,3
3,2,1,1,3,10001325,11/27/2016,12/6/2016,9,0,6,3
2,2,1,1,1,10001326,5/24/2016,10/19/2016,148,29,116,3
1,1,1,1,2,10001327,7/8/2016,11/24/2016,139,135,2,2
1,2,1,1,3,10001328,4/8/2016,12/28/2016,264,260,2,2
3,1,1,1,1,10001329,2/23/2016,9/22/2016,212,94,115,3
2,1,1,1,1,10001330,2/17/2016,7/11/2016,145,52,90,3
1,2,1,1,3,10001331,10/3/2016,10/5/2016,2,0,0,2
3,2,1,1,2,10001332,12/8/2016,12/9/2016,1,0,0,1
2,2,1,1,3,10001333,8/1/2016,9/15/2016,45,16,26,3
1,1,1,1,2,10001334,8/9/2016,11/1/2016,84,80,2,2
1,1,1,1,2,10001335,12/22/2016,12/26/2016,4,0,2,2
2,2,1,1,1,10001336,5/23/2016,10/15/2016,145,8,134,3
1,2,1,1,3,10001337,7/4/2016,9/29/2016,87,83,2,2
1,2,1,1,1,10001338,12/18/2016,12/21/2016,3,0,0,3
2,2,1,1,1,10001339,8/18/2016,9/1/2016,14,3,8,3
1,1,1,1,2,10001340,1/18/2016,8/9/2016,204,200,2,2
1,2,1,1,1,10001341,2/23/2016,6/20/2016,118,114,2,2
2,1,1,1,2,10001342,4/8/2016,12/4/2016,240,141,96,3
3,1,1,1,1,10001343,6/24/2016,10/27/2016,125,9,113,3
3,1,1,1,1,10001344,1/1/2016,6/27/2016,178,9,166,3
3,2,1,1,2,10001345,7/19/2016,12/28/2016,162,101,58,3
2,1,1,1,3,10001346,1/15/2016,2/26/2016,42,29,10,3
1,2,1,1,2,10001347,12/15/2016,12/31/2016,16,12,2,2
1,1,1,1,1,10001348,5/14/2016,9/13/2016,122,118,2,2
1,2,1,1,2,10001349,12/27/2016,12/28/2016,1,0,0,1
3,2,1,1,3,10001350,5/15/2016,7/13/2016,59,13,43,3
3,2,1,1,1,10001351,2/15/2016,5/15/2016,90,84,3,3
2,1,1,1,1,10001352,10/31/2016,11/25/2016,25,15,7,3
3,2,1,1,1,10001353,12/15/2016,12/26/2016,11,1,7,3
2,2,1,1,2,10001354,9/16/2016,10/22/2016,36,26,7,3
1,1,1,1,2,10001355,2/12/2016,3/17/2016,34,30,2,2
1,1,1,1,3,10001356,1/3/2016,12/13/2016,345,341,2,2
3,2,1,1,3,10001357,2/8/2016,3/4/2016,25,15,7,3
2,2,1,1,1,10001358,11/22/2016,11/26/2016,4,1,0,3
1,2,1,1,3,10001359,5/22/2016,9/24/2016,125,121,2,2
3,2,1,1,1,10001360,12/6/2016,12/22/2016,16,9,4,3
3,1,1,1,3,10001361,1/25/2016,3/5/2016,40,5,32,3
1,2,1,1,3,10001362,6/10/2016,7/31/2016,51,47,2,2
1,2,1,1,3,10001363,6/30/2016,8/27/2016,58,54,2,2
3,1,1,1,3,10001364,4/11/2016,11/24/2016,227,126,98,3
1,2,1,1,1,10001365,5/28/2016,12/12/2016,198,194,2,2
2,2,1,1,3,10001366,4/14/2016,11/27/2016,227,14,210,3
1,2,1,1,3,10001367,7/6/2016,12/3/2016,150,146,2,2
3,1,1,1,1,10001368,9/11/2016,10/31/2016,50,45,2,3
1,1,1,1,1,10001369,2/4/2016,11/24/2016,294,290,2,2
3,2,1,1,3,10001370,6/1/2016,7/7/2016,36,25,8,3
1,2,1,1,1,10001371,11/10/2016,12/15/2016,35,31,2,2
1,1,1,1,1,10001372,7/1/2016,12/2/2016,154,150,2,2
3,1,1,1,1,10001373,1/2/2016,3/12/2016,70,25,42,3
3,1,1,1,2,10001374,10/28/2016,11/7/2016,10,0,7,3
1,1,1,1,1,10001375,2/7/2016,8/20/2016,195,191,2,2
1,2,1,1,1,10001376,7/1/2016,10/8/2016,99,95,2,2
2,1,1,1,3,10001377,12/23/2016,12/29/2016,6,3,0,3
1,2,1,1,2,10001378,7/24/2016,11/24/2016,123,119,2,2
1,1,1,1,2,10001379,1/31/2016,9/3/2016,216,212,2,2
1,2,1,1,2,10001380,3/28/2016,9/9/2016,165,161,2,2
2,1,1,1,3,10001381,7/19/2016,12/27/2016,161,3,155,3
1,1,1,1,2,10001382,12/3/2016,12/19/2016,16,12,2,2
3,1,1,1,2,10001383,7/19/2016,12/24/2016,158,132,23,3
1,1,1,1,3,10001384,6/11/2016,6/11/2016,0,0,0,0
2,1,1,1,3,10001385,2/18/2016,3/26/2016,37,25,9,3
2,2,1,1,3,10001386,6/20/2016,7/23/2016,33,12,18,3
1,1,1,1,3,10001387,6/21/2016,11/29/2016,161,157,2,2
1,1,1,1,1,10001388,10/28/2016,12/22/2016,55,51,2,2
3,2,1,1,3,10001389,9/2/2016,11/18/2016,77,55,19,3
2,1,1,1,3,10001390,1/4/2016,10/23/2016,293,24,266,3
3,2,1,1,2,10001391,7/16/2016,10/11/2016,87,62,22,3
2,1,1,1,3,10001392,1/21/2016,9/23/2016,246,192,51,3
2,2,1,1,3,10001393,5/19/2016,6/1/2016,13,9,1,3
3,1,1,1,2,10001394,9/17/2016,11/2/2016,46,13,30,3
3,2,1,1,1,10001395,2/20/2016,3/24/2016,33,27,3,3
2,1,1,1,2,10001396,3/3/2016,12/29/2016,301,250,48,3
1,2,1,1,2,10001397,12/7/2016,12/13/2016,6,2,2,2
3,1,1,1,2,10001398,9/14/2016,10/18/2016,34,6,25,3
3,2,1,1,3,10001399,9/16/2016,11/4/2016,49,24,22,3
3,2,1,1,1,10001400,8/2/2016,8/23/2016,21,12,6,3
2,2,1,1,3,10001401,11/19/2016,12/31/2016,42,1,38,3
3,2,1,1,2,10001402,9/3/2016,10/19/2016,46,31,12,3
3,1,1,1,1,10001403,9/8/2016,9/28/2016,20,2,15,3
3,1,1,1,2,10001404,1/29/2016,6/27/2016,150,73,74,3
2,1,1,1,1,10001405,11/7/2016,12/19/2016,42,14,25,3
3,2,1,1,3,10001406,7/6/2016,11/14/2016,131,124,4,3
3,2,1,1,2,10001407,11/18/2016,12/16/2016,28,25,0,3
1,1,1,1,1,10001408,4/30/2016,5/7/2016,7,3,2,2
3,2,1,1,1,10001409,8/7/2016,8/25/2016,18,4,11,3
2,2,1,1,2,10001410,10/19/2016,12/20/2016,62,27,32,3
1,2,1,1,2,10001411,12/21/2016,12/28/2016,7,3,2,2
3,2,1,1,2,10001412,12/25/2016,12/28/2016,3,0,0,3
3,2,1,1,1,10001413,6/4/2016,12/3/2016,182,36,143,3
1,2,1,1,2,10001414,5/10/2016,11/14/2016,188,184,2,2
2,1,1,1,2,10001415,2/11/2016,9/22/2016,224,147,74,3
1,2,1,1,1,10001416,4/9/2016,5/2/2016,23,19,2,2
1,1,1,1,1,10001417,6/7/2016,6/27/2016,20,16,2,2
2,1,1,1,3,10001418,9/3/2016,11/11/2016,69,66,0,3
2,2,1,1,3,10001419,3/15/2016,7/9/2016,116,71,42,3
1,1,1,1,1,10001420,10/21/2016,11/9/2016,19,15,2,2
2,2,1,1,2,10001421,8/30/2016,9/21/2016,22,10,9,3
2,2,1,1,3,10001422,8/30/2016,10/3/2016,34,3,28,3
2,2,1,1,2,10001423,6/4/2016,11/20/2016,169,86,80,3
2,1,1,1,2,10001424,2/14/2016,4/10/2016,56,34,19,3
1,2,1,1,2,10001425,5/24/2016,8/6/2016,74,70,2,2
1,1,1,1,2,10001426,6/10/2016,9/20/2016,102,98,2,2
1,1,1,1,1,10001427,10/27/2016,12/12/2016,46,42,2,2
3,2,1,1,1,10001428,1/30/2016,5/7/2016,98,81,14,3
3,1,1,1,3,10001429,2/20/2016,11/18/2016,272,84,185,3
1,2,1,1,3,10001430,7/16/2016,8/6/2016,21,17,2,2
2,1,1,1,2,10001431,3/21/2016,4/17/2016,27,23,1,3
3,1,1,1,3,10001432,1/13/2016,7/23/2016,192,95,94,3
2,1,1,1,3,10001433,8/5/2016,9/1/2016,27,16,8,3
1,2,1,1,1,10001434,1/11/2016,2/6/2016,26,22,2,2
2,1,1,1,2,10001435,12/5/2016,12/23/2016,18,2,13,3
1,2,1,1,1,10001436,2/21/2016,12/11/2016,294,290,2,2
3,2,1,1,3,10001437,4/21/2016,6/5/2016,45,20,22,3
1,1,1,1,3,10001438,12/24/2016,12/29/2016,5,1,2,2
1,2,1,1,2,10001439,4/13/2016,9/23/2016,163,159,2,2
2,2,1,1,3,10001440,8/26/2016,11/10/2016,76,19,54,3
2,2,1,1,3,10001441,12/6/2016,12/12/2016,6,1,2,3
3,2,1,1,1,10001442,8/29/2016,10/7/2016,39,10,26,3
1,1,1,1,2,10001443,6/18/2016,12/11/2016,176,172,2,2
1,1,1,1,1,10001444,6/20/2016,8/15/2016,56,52,2,2
3,1,1,1,3,10001445,12/7/2016,12/28/2016,21,15,3,3
1,2,1,1,1,10001446,8/2/2016,12/11/2016,131,127,2,2
1,1,1,1,1,10001447,10/21/2016,11/5/2016,15,11,2,2
3,2,1,1,1,10001448,9/2/2016,12/20/2016,109,65,41,3
3,2,1,1,3,10001449,6/3/2016,7/29/2016,56,36,17,3
1,1,1,1,3,10001450,4/11/2016,9/3/2016,145,141,2,2
2,2,1,1,1,10001451,12/16/2016,12/18/2016,2,0,0,2
2,2,1,1,2,10001452,1/25/2016,10/29/2016,278,16,259,3
2,1,1,1,2,10001453,11/14/2016,12/16/2016,32,15,14,3
2,1,1,1,3,10001454,10/11/2016,12/14/2016,64,52,9,3
2,1,1,1,1,10001455,8/4/2016,8/6/2016,2,0,0,2
2,2,1,1,3,10001456,5/24/2016,9/4/2016,103,95,5,3
3,1,1,1,3,10001457,10/22/2016,12/21/2016,60,46,11,3
2,1,1,1,1,10001458,10/3/2016,11/17/2016,45,31,11,3
2,1,1,1,1,10001459,10/8/2016,12/17/2016,70,6,61,3
1,2,1,1,1,10001460,10/1/2016,12/23/2016,83,79,2,2
2,2,1,1,1,10001461,12/8/2016,12/21/2016,13,8,2,3
1,1,1,1,1,10001462,12/1/2016,12/26/2016,25,21,2,2
2,2,1,1,1,10001463,8/19/2016,11/30/2016,103,31,69,3
3,1,1,1,2,10001464,7/9/2016,8/12/2016,34,30,1,3
3,1,1,1,2,10001465,12/20/2016,12/22/2016,2,0,0,2
3,1,1,1,3,10001466,8/20/2016,11/14/2016,86,31,52,3
1,2,1,1,1,10001467,8/24/2016,11/13/2016,81,77,2,2
3,2,1,1,2,10001468,10/26/2016,12/15/2016,50,33,14,3
3,2,1,1,1,10001469,3/9/2016,4/25/2016,47,30,14,3
3,2,1,1,1,10001470,7/11/2016,12/3/2016,145,21,121,3
3,2,1,1,3,10001471,10/1/2016,10/28/2016,27,10,14,3
1,2,1,1,2,10001472,7/23/2016,10/2/2016,71,67,2,2
2,2,1,1,2,10001473,10/2/2016,12/6/2016,65,30,32,3
1,1,1,1,3,10001474,11/19/2016,12/17/2016,28,24,2,2
1,2,1,1,2,10001475,2/20/2016,9/7/2016,200,196,2,2
3,1,1,1,2,10001476,6/11/2016,6/13/2016,2,0,0,2
3,1,1,1,1,10001477,9/30/2016,12/7/2016,68,58,7,3
3,2,1,1,2,10001478,12/10/2016,12/14/2016,4,1,0,3
1,2,1,1,3,10001479,3/16/2016,5/11/2016,56,52,2,2
2,2,1,1,2,10001480,3/31/2016,8/7/2016,129,98,28,3
3,2,1,1,2,10001481,3/20/2016,9/24/2016,188,156,29,3
1,1,1,1,1,10001482,7/23/2016,8/1/2016,9,5,2,2
2,1,1,1,3,10001483,10/10/2016,11/22/2016,43,0,40,3
3,2,1,1,1,10001484,2/22/2016,10/8/2016,229,146,80,3
2,1,1,1,2,10001485,11/17/2016,12/21/2016,34,24,7,3
1,2,1,1,3,10001486,4/16/2016,12/18/2016,246,242,2,2
2,2,1,1,3,10001487,9/19/2016,9/23/2016,4,2,-1,3
2,1,1,1,3,10001488,1/21/2016,9/6/2016,229,104,122,3
3,1,1,1,3,10001489,8/19/2016,12/27/2016,130,43,84,3
2,1,1,1,3,10001490,4/30/2016,9/21/2016,144,65,76,3
2,1,1,1,2,10001491,9/2/2016,9/4/2016,2,0,0,2
1,1,1,1,3,10001492,9/17/2016,11/22/2016,66,62,2,2
3,1,1,1,1,10001493,3/6/2016,5/25/2016,80,61,16,3
1,2,1,1,2,10001494,7/14/2016,12/4/2016,143,139,2,2
3,1,1,1,2,10001495,8/14/2016,8/30/2016,16,1,12,3
2,1,1,1,1,10001496,4/19/2016,6/17/2016,59,0,56,3
3,2,1,1,1,10001497,5/22/2016,10/8/2016,139,42,94,3
1,1,1,1,1,10001498,7/25/2016,8/5/2016,11,7,2,2
3,2,1,1,2,10001499,8/28/2016,9/14/2016,17,12,2,3
1,1,1,1,3,10001500,8/27/2016,10/15/2016,49,45,2,2
3,2,1,1,1,10001501,4/28/2016,11/2/2016,188,57,128,3
1,1,1,1,1,10001502,1/24/2016,11/17/2016,298,294,2,2
2,2,1,1,1,10001503,7/17/2016,9/26/2016,71,21,47,3
3,2,1,1,3,10001504,7/18/2016,12/11/2016,146,96,47,3
2,1,1,1,1,10001505,3/13/2016,3/13/2016,0,0,0,0
2,2,1,1,3,10001506,3/23/2016,11/16/2016,238,103,132,3
2,1,1,1,1,10001507,5/23/2016,8/3/2016,72,32,37,3
2,1,1,1,1,10001508,5/4/2016,12/27/2016,237,127,107,3
3,1,1,1,3,10001509,5/28/2016,7/6/2016,39,1,35,3
2,2,1,1,1,10001510,10/31/2016,11/1/2016,1,0,0,1
1,1,1,1,3,10001511,11/16/2016,12/15/2016,29,25,2,2
2,2,1,1,3,10001512,4/13/2016,7/4/2016,82,24,55,3
3,1,1,1,3,10001513,11/25/2016,12/19/2016,24,19,2,3
2,1,1,1,2,10001514,1/29/2016,5/16/2016,108,5,100,3
1,1,1,1,1,10001515,7/9/2016,9/5/2016,58,54,2,2
1,1,1,1,1,10001516,9/22/2016,11/9/2016,48,44,2,2
1,1,1,1,3,10001517,2/7/2016,5/20/2016,103,99,2,2
2,2,1,1,1,10001518,1/26/2016,4/13/2016,78,5,70,3
1,1,1,1,1,10001519,4/18/2016,9/20/2016,155,151,2,2
2,2,1,1,1,10001520,6/14/2016,8/3/2016,50,46,1,3
2,2,1,1,3,10001521,1/2/2016,3/27/2016,85,40,42,3
2,2,1,1,3,10001522,9/10/2016,10/24/2016,44,11,30,3
1,1,1,1,2,10001523,7/11/2016,10/23/2016,104,100,2,2
3,1,1,1,1,10001524,1/29/2016,7/12/2016,165,106,56,3
3,2,1,1,2,10001525,10/31/2016,11/16/2016,16,6,7,3
3,1,1,1,3,10001526,4/5/2016,9/3/2016,151,9,139,3
1,2,1,1,2,10001527,12/7/2016,12/29/2016,22,18,2,2
1,1,1,1,1,10001528,9/1/2016,10/6/2016,35,31,2,2
2,2,1,1,3,10001529,9/20/2016,10/18/2016,28,12,13,3
3,1,1,1,2,10001530,1/12/2016,5/7/2016,116,35,78,3
1,2,1,1,2,10001531,7/17/2016,12/30/2016,166,162,2,2
3,1,1,1,1,10001532,12/19/2016,12/20/2016,1,0,0,1
3,2,1,1,2,10001533,7/30/2016,11/24/2016,117,81,33,3
2,1,1,1,3,10001534,6/2/2016,12/10/2016,191,185,3,3
3,1,1,1,2,10001535,1/11/2016,12/20/2016,344,159,182,3
1,2,1,1,3,10001536,10/16/2016,11/24/2016,39,35,2,2
1,1,1,1,2,10001537,12/9/2016,12/28/2016,19,15,2,2
2,1,1,1,1,10001538,5/26/2016,9/17/2016,114,61,50,3
3,1,1,1,3,10001539,2/29/2016,11/17/2016,262,143,116,3
2,1,1,1,3,10001540,4/10/2016,6/24/2016,75,10,62,3
2,1,1,1,1,10001541,6/2/2016,6/22/2016,20,9,8,3
3,2,1,1,2,10001542,1/27/2016,9/29/2016,246,121,122,3
3,2,1,1,1,10001543,11/19/2016,12/5/2016,16,1,12,3
2,2,1,1,2,10001544,11/28/2016,12/18/2016,20,14,3,3
3,2,1,1,3,10001545,4/11/2016,10/22/2016,194,117,74,3
3,1,1,1,1,10001546,9/1/2016,10/7/2016,36,9,24,3
3,1,1,1,2,10001547,12/5/2016,12/20/2016,15,12,0,3
3,2,1,1,2,10001548,5/21/2016,8/24/2016,95,51,41,3
2,2,1,1,3,10001549,12/1/2016,12/1/2016,0,0,0,0
3,1,1,1,3,10001550,7/1/2016,11/30/2016,152,61,88,3
1,1,1,1,1,10001551,9/7/2016,9/9/2016,2,0,0,2
3,1,1,1,1,10001552,1/9/2016,2/8/2016,30,0,27,3
3,1,1,1,1,10001553,6/1/2016,6/21/2016,20,15,2,3
2,1,1,1,2,10001554,12/6/2016,12/24/2016,18,14,1,3
3,2,1,1,3,10001555,1/2/2016,6/2/2016,152,97,52,3
1,1,1,1,2,10001556,12/15/2016,12/27/2016,12,8,2,2
2,2,1,1,3,10001557,4/29/2016,7/7/2016,69,37,29,3
2,2,1,1,3,10001558,1/4/2016,9/13/2016,253,62,188,3
2,1,1,1,3,10001559,4/7/2016,5/29/2016,52,5,44,3
1,1,1,1,3,10001560,11/27/2016,12/27/2016,30,26,2,2
1,1,1,1,1,10001561,3/28/2016,6/23/2016,87,83,2,2
2,1,1,1,2,10001562,3/24/2016,11/10/2016,231,170,58,3
2,1,1,1,2,10001563,7/23/2016,12/31/2016,161,112,46,3
2,2,1,1,2,10001564,12/4/2016,12/26/2016,22,9,10,3
2,2,1,1,2,10001565,5/4/2016,10/5/2016,154,109,42,3
1,1,1,1,3,10001566,9/29/2016,12/26/2016,88,84,2,2
1,1,1,1,2,10001567,12/29/2016,12/30/2016,1,0,0,1
1,2,1,1,3,10001568,3/23/2016,3/30/2016,7,3,2,2
2,1,1,1,1,10001569,1/16/2016,2/21/2016,36,31,2,3
2,1,1,1,2,10001570,6/2/2016,11/14/2016,165,38,124,3
1,1,1,1,1,10001571,9/25/2016,10/26/2016,31,27,2,2
2,1,1,1,3,10001572,9/10/2016,12/31/2016,112,29,80,3
1,1,1,1,3,10001573,9/15/2016,12/23/2016,99,95,2,2
2,1,1,1,3,10001574,9/23/2016,11/2/2016,40,33,4,3
2,1,1,1,1,10001575,10/27/2016,12/27/2016,61,2,56,3
1,1,1,1,1,10001576,7/3/2016,8/1/2016,29,25,2,2
1,2,1,1,3,10001577,10/17/2016,11/3/2016,17,13,2,2
2,2,1,1,3,10001578,1/18/2016,10/4/2016,260,231,26,3
3,2,1,1,3,10001579,12/22/2016,12/27/2016,5,1,1,3
1,1,1,1,1,10001580,2/13/2016,4/7/2016,54,50,2,2
2,1,1,1,3,10001581,11/9/2016,12/26/2016,47,10,34,3
1,2,1,1,1,10001582,3/27/2016,8/30/2016,156,152,2,2
3,2,1,1,3,10001583,9/21/2016,12/31/2016,101,38,60,3
2,2,1,1,1,10001584,8/13/2016,8/31/2016,18,13,2,3
2,2,1,1,3,10001585,9/26/2016,12/21/2016,86,49,34,3
2,1,1,1,1,10001586,9/3/2016,9/29/2016,26,6,17,3
3,1,1,1,3,10001587,11/29/2016,12/6/2016,7,1,3,3
1,1,1,1,3,10001588,4/22/2016,12/19/2016,241,237,2,2
1,2,1,1,1,10001589,5/20/2016,10/20/2016,153,149,2,2
1,1,1,1,2,10001590,8/20/2016,12/5/2016,107,103,2,2
2,1,1,1,3,10001591,2/29/2016,12/21/2016,296,21,272,3
3,1,1,1,3,10001592,10/28/2016,12/14/2016,47,4,40,3
3,2,1,1,3,10001593,1/2/2016,12/26/2016,359,53,303,3
2,2,1,1,2,10001594,8/22/2016,10/21/2016,60,18,39,3
1,1,1,1,1,10001595,8/21/2016,10/13/2016,53,49,2,2
2,2,1,1,2,10001596,11/13/2016,12/7/2016,24,15,6,3
2,1,1,1,1,10001597,6/9/2016,11/28/2016,172,129,40,3
2,1,1,1,3,10001598,11/9/2016,12/26/2016,47,38,6,3
2,1,1,1,2,10001599,11/5/2016,12/5/2016,30,14,13,3
3,1,1,1,3,10001600,11/15/2016,11/27/2016,12,0,9,3
2,2,1,1,3,10001601,8/28/2016,11/9/2016,73,36,34,3
2,2,1,1,1,10001602,6/6/2016,12/29/2016,206,91,112,3
2,2,1,1,3,10001603,11/18/2016,12/31/2016,43,14,26,3
1,1,1,1,1,10001604,4/8/2016,9/22/2016,167,163,2,2
1,2,1,1,2,10001605,8/23/2016,11/28/2016,97,93,2,2
2,1,1,1,2,10001606,5/14/2016,6/3/2016,20,4,13,3
1,1,1,1,1,10001607,4/18/2016,7/1/2016,74,70,2,2
1,1,1,1,2,10001608,12/31/2016,12/31/2016,0,0,0,0
2,2,1,1,1,10001609,1/28/2016,9/26/2016,242,9,230,3
3,2,1,1,1,10001610,7/19/2016,12/25/2016,159,118,38,3
2,2,1,1,3,10001611,8/7/2016,12/6/2016,121,93,25,3
3,1,1,1,1,10001612,8/18/2016,10/1/2016,44,21,20,3
1,2,1,1,1,10001613,10/5/2016,10/11/2016,6,2,2,2
3,2,1,1,2,10001614,2/1/2016,3/9/2016,37,11,23,3
3,1,1,1,3,10001615,7/28/2016,10/28/2016,92,10,79,3
1,2,1,1,2,10001616,2/29/2016,12/12/2016,287,283,2,2
2,2,1,1,1,10001617,10/25/2016,12/25/2016,61,28,30,3
1,1,1,1,1,10001618,8/4/2016,8/9/2016,5,1,2,2
1,2,1,1,1,10001619,9/1/2016,11/16/2016,76,72,2,2
3,1,1,1,2,10001620,7/3/2016,10/30/2016,119,107,9,3
1,2,1,1,1,10001621,10/22/2016,11/28/2016,37,33,2,2
3,1,1,1,1,10001622,5/30/2016,11/6/2016,160,73,84,3
1,1,1,1,1,10001623,3/16/2016,11/20/2016,249,245,2,2
3,2,1,1,3,10001624,3/29/2016,11/29/2016,245,118,124,3
3,2,1,1,3,10001625,9/28/2016,12/25/2016,88,12,73,3
2,2,1,1,2,10001626,8/11/2016,11/13/2016,94,34,57,3
3,2,1,1,1,10001627,4/11/2016,7/5/2016,85,81,1,3
2,1,1,1,3,10001628,6/25/2016,10/6/2016,103,32,68,3
3,2,1,1,3,10001629,2/14/2016,5/31/2016,107,101,3,3
2,2,1,1,3,10001630,3/4/2016,10/13/2016,223,14,206,3
2,1,1,1,2,10001631,3/24/2016,4/28/2016,35,10,22,3
2,2,1,1,1,10001632,8/30/2016,9/13/2016,14,2,9,3
3,1,1,1,1,10001633,12/15/2016,12/25/2016,10,1,6,3
3,1,1,1,2,10001634,6/6/2016,10/3/2016,119,89,27,3
3,2,1,1,1,10001635,5/13/2016,10/25/2016,165,4,158,3
2,1,1,1,3,10001636,7/8/2016,11/25/2016,140,137,0,3
3,2,1,1,2,10001637,7/1/2016,9/10/2016,71,34,34,3
3,2,1,1,1,10001638,12/17/2016,12/27/2016,10,3,4,3
2,1,1,1,2,10001639,4/3/2016,8/13/2016,132,9,120,3
1,2,1,1,3,10001640,11/7/2016,11/24/2016,17,13,2,2
2,2,1,1,1,10001641,8/2/2016,11/16/2016,106,41,62,3
1,2,1,1,1,10001642,3/11/2016,12/1/2016,265,261,2,2
3,1,1,1,1,10001643,4/29/2016,5/16/2016,17,0,14,3
2,2,1,1,2,10001644,7/5/2016,9/3/2016,60,44,13,3
1,1,1,1,2,10001645,2/16/2016,9/1/2016,198,194,2,2
2,2,1,1,3,10001646,8/17/2016,9/12/2016,26,10,13,3
1,1,1,1,2,10001647,11/19/2016,11/19/2016,0,0,0,0
1,1,1,1,2,10001648,5/14/2016,10/25/2016,164,160,2,2
2,2,1,1,3,10001649,12/23/2016,12/24/2016,1,0,0,1
2,2,1,1,3,10001650,7/16/2016,9/20/2016,66,31,32,3
2,2,1,1,1,10001651,1/11/2016,7/26/2016,197,180,14,3
2,1,1,1,1,10001652,9/2/2016,12/7/2016,96,2,91,3
1,2,1,1,3,10001653,3/6/2016,4/17/2016,42,38,2,2
1,2,1,1,3,10001654,4/28/2016,10/11/2016,166,162,2,2
2,2,1,1,2,10001655,2/23/2016,5/9/2016,76,22,51,3
3,2,1,1,1,10001656,10/14/2016,12/13/2016,60,16,41,3
2,1,1,1,2,10001657,2/16/2016,6/28/2016,133,109,21,3
1,1,1,1,1,10001658,4/19/2016,10/6/2016,170,166,2,2
2,1,1,1,3,10001659,8/30/2016,12/30/2016,122,67,52,3
