Session ID,DateTime Stamp,IP Address,Advertisement ID Viewed,Product ID Viewed,Information Link ID Viewed,Product ID Added to Cart,Product ID Purchased,Payment Method,User Has Account,First Time Buyer,Repeat Buyer,Coupon Used,Mobile Device Used,Dollar Amount,Dollar Amount Sold,Sex,Age Range,Married,Ethnic,Employed,Student,Education,Income Range,Gift Card Used,Purchased as Gift,Occupation,Own Home,Hobby/Interest,Health
1019,8/27/2018 10:09,10.1.3600.1,16,12,3,16,12,5,1,1,1,2,1,574,605,2,7,4,7,1,2,9,2,1,2,4,2,26,
7502,8/27/2018 10:09,10.1.3601.1,5,1,5,3,13,4,1,1,2,2,1,665,473,1,9,4,1,1,2,5,5,1,1,1,1,9,
3101,8/27/2018 10:09,10.1.3602.1,1,2,9,17,17,2,1,1,1,2,1,690,732,2,8,5,2,1,1,10,3,1,2,3,2,19,
488,8/27/2018 10:09,10.1.3603.1,9,2,3,1,7,3,1,2,2,2,2,354,922,1,4,5,7,1,1,8,3,1,1,2,2,8,
992,8/27/2018 10:09,10.1.3604.1,14,1,6,17,17,2,2,1,2,1,2,163,880,2,7,4,1,1,2,6,3,2,1,1,2,20,
9350,8/27/2018 10:09,10.1.3605.1,14,14,1,9,13,5,1,2,1,2,1,12,238,2,9,5,6,2,1,8,1,2,2,2,1,1,
3519,8/27/2018 10:09,10.1.3606.1,3,12,13,5,15,1,1,2,2,1,2,191,552,1,2,3,4,1,2,3,6,2,2,2,1,5,
2728,8/27/2018 10:09,10.1.3607.1,12,14,5,9,6,4,1,2,1,2,2,286,333,1,1,3,2,2,2,5,3,1,1,5,1,5,
4208,8/27/2018 10:09,10.1.3608.1,15,3,2,12,2,2,2,2,1,1,1,784,358,2,3,4,3,1,1,7,1,1,2,2,2,9,
8144,8/27/2018 10:09,10.1.3609.1,9,2,4,4,15,4,2,2,1,1,2,96,193,1,9,4,7,2,2,2,1,1,2,2,2,23,
2973,8/27/2018 10:09,10.1.3610.1,9,15,10,15,17,3,1,2,2,1,2,694,520,1,9,1,2,1,2,5,1,2,1,5,1,25,
3761,8/27/2018 10:09,10.1.3611.1,6,15,11,13,5,2,2,2,2,2,1,5,38,2,2,5,3,1,2,7,5,2,2,4,1,16,
7547,8/27/2018 10:09,10.1.3612.1,7,3,1,2,8,5,1,2,1,2,1,457,808,2,9,5,1,1,2,7,7,1,2,3,1,9,
5799,8/27/2018 10:09,10.1.3613.1,10,6,10,2,11,3,2,2,1,1,2,171,886,1,4,1,6,1,2,3,6,2,1,4,2,1,
4726,8/27/2018 10:09,10.1.3614.1,13,16,13,4,11,1,2,2,1,1,1,90,436,1,3,1,6,1,1,8,3,2,2,2,1,26,
5119,8/27/2018 10:09,10.1.3615.1,4,16,11,3,5,4,1,2,1,1,2,943,326,2,1,5,3,1,2,5,1,1,1,1,2,21,
337,8/27/2018 10:09,10.1.3616.1,5,13,3,13,14,1,1,2,2,2,1,796,433,1,3,3,7,1,1,8,2,1,1,5,2,23,
6196,8/27/2018 10:09,10.1.3617.1,5,7,9,8,16,1,1,1,2,1,2,638,637,2,9,3,4,1,1,5,7,2,2,4,1,9,
1078,8/27/2018 10:09,10.1.3618.1,9,5,4,13,16,2,2,1,1,1,2,18,74,1,9,5,3,2,1,6,7,2,1,4,1,15,
4673,8/27/2018 10:09,10.1.3619.1,4,2,11,5,14,4,1,1,1,1,1,450,113,1,6,1,4,2,2,10,1,1,2,1,1,2,
8377,8/27/2018 10:09,10.1.3620.1,8,16,7,1,6,3,1,2,2,2,2,230,921,2,9,2,1,2,2,8,5,1,1,2,2,28,
8724,8/27/2018 10:09,10.1.3621.1,16,11,3,12,17,1,1,1,2,2,2,229,802,2,2,4,4,1,2,11,3,1,2,4,1,7,
4056,8/27/2018 10:09,10.1.3622.1,9,12,2,1,7,3,1,2,1,1,2,527,887,2,3,5,4,2,1,5,4,2,2,3,1,13,
1159,8/27/2018 10:09,10.1.3623.1,6,17,3,7,17,3,2,2,1,1,2,778,460,1,8,4,2,1,1,6,1,2,2,4,2,1,
6949,8/27/2018 10:09,10.1.3624.1,12,8,10,14,6,5,1,2,1,1,2,433,415,1,8,1,6,1,1,2,5,2,1,3,2,1,
8217,8/27/2018 10:09,10.1.3625.1,16,5,7,2,1,5,2,2,2,1,2,432,435,1,9,2,2,1,1,3,5,2,2,4,2,17,
5014,8/27/2018 10:09,10.1.3626.1,1,6,11,6,13,5,2,1,2,2,2,251,499,2,7,3,5,1,2,8,2,2,2,1,2,9,
4291,8/27/2018 10:09,10.1.3627.1,8,13,9,14,13,5,2,1,2,1,2,158,60,2,7,4,5,2,1,3,2,2,1,2,1,24,
3674,8/27/2018 10:09,10.1.3628.1,15,7,12,3,12,3,1,1,2,1,2,401,884,1,3,4,7,1,2,9,3,2,1,2,1,11,
2537,8/27/2018 10:09,10.1.3629.1,4,2,10,15,9,1,2,2,2,1,1,429,909,1,5,1,2,2,1,4,6,1,1,2,2,26,
1097,8/27/2018 10:09,10.1.3630.1,5,12,10,2,5,1,1,2,2,1,2,921,666,2,4,1,5,2,1,7,1,2,2,5,1,6,
524,8/27/2018 10:09,10.1.3631.1,10,3,7,6,9,4,1,1,1,2,2,30,686,2,6,4,1,2,1,4,7,2,1,2,1,8,
4323,8/27/2018 10:09,10.1.3632.1,7,16,6,13,3,3,1,2,2,1,2,482,702,2,2,3,4,2,1,8,1,2,1,5,1,9,
9264,8/27/2018 10:09,10.1.3633.1,1,4,6,5,14,4,1,2,2,2,1,743,803,2,3,3,1,1,2,8,1,2,1,3,2,3,
6570,8/27/2018 10:09,10.1.3634.1,7,5,5,4,12,4,2,2,2,2,2,774,838,1,1,3,7,2,1,5,1,1,1,3,2,23,
1607,8/27/2018 10:09,10.1.3635.1,13,10,9,14,17,4,2,1,1,2,2,63,590,1,6,2,1,2,1,8,3,2,2,3,1,17,
315,8/27/2018 10:09,10.1.3636.1,7,16,9,5,8,1,2,1,2,2,2,888,401,1,7,2,6,1,1,7,7,2,1,5,1,2,
5836,8/27/2018 10:09,10.1.3637.1,9,15,6,3,17,1,2,2,1,1,2,22,452,2,1,2,1,2,1,9,1,2,2,2,1,22,
9502,8/27/2018 10:09,10.1.3638.1,2,16,7,16,15,3,2,1,1,1,1,226,485,2,2,5,1,2,1,2,5,2,1,1,1,24,
6072,8/27/2018 10:09,10.1.3639.1,12,9,6,5,11,2,2,1,2,2,1,536,108,2,9,5,5,1,2,8,4,2,2,2,1,26,
1131,8/27/2018 10:09,10.1.3640.1,9,8,3,1,17,4,1,1,2,2,1,409,70,1,9,5,7,2,2,7,7,2,2,4,2,4,
3506,8/27/2018 10:09,10.1.3641.1,14,7,6,1,9,2,1,1,2,1,1,752,665,2,8,2,1,2,1,11,4,2,1,2,1,9,
5729,8/27/2018 10:09,10.1.3642.1,3,16,1,11,7,1,2,1,2,1,2,789,478,2,8,1,7,1,2,11,7,2,1,5,1,9,
6171,8/27/2018 10:09,10.1.3643.1,3,5,1,13,6,3,1,2,1,2,2,50,285,1,3,2,6,2,2,2,3,2,2,2,2,1,
8063,8/27/2018 10:09,10.1.3644.1,11,4,12,6,9,2,2,2,1,1,2,147,418,1,5,2,5,2,2,4,4,1,2,3,2,22,
9910,8/27/2018 10:09,10.1.3645.1,10,2,9,2,15,4,2,2,2,2,2,991,183,2,1,1,6,2,1,8,6,1,2,3,1,21,
4215,8/27/2018 10:09,10.1.3646.1,13,12,9,2,6,5,1,2,1,1,2,989,577,1,2,3,4,2,2,1,5,2,2,5,2,28,
7728,8/27/2018 10:09,10.1.3647.1,3,4,2,13,11,1,2,1,1,2,1,496,338,1,4,5,7,2,1,10,6,1,2,2,2,8,
1773,8/27/2018 10:09,10.1.3648.1,17,6,7,16,2,1,1,1,1,2,2,192,172,1,8,1,1,1,1,9,5,2,2,1,1,8,
6571,8/27/2018 10:09,10.1.3649.1,4,1,10,7,5,5,2,1,1,2,1,667,972,2,4,4,4,1,1,8,4,1,2,3,2,10,
5397,8/27/2018 10:09,10.1.3650.1,5,2,1,1,2,5,1,1,2,1,2,955,26,1,4,1,2,2,2,5,2,2,2,5,1,16,
3589,8/27/2018 10:09,10.1.3651.1,3,3,1,14,7,4,2,1,2,2,2,887,280,2,2,2,6,1,2,8,3,1,2,1,2,8,
7455,8/27/2018 10:09,10.1.3652.1,16,3,1,2,7,4,2,2,2,2,2,511,12,2,8,3,6,2,1,6,4,2,2,4,1,9,
2501,8/27/2018 10:09,10.1.3653.1,4,12,4,12,11,3,1,1,2,2,2,525,929,2,8,2,1,1,1,9,7,2,2,3,1,16,
3240,8/27/2018 10:09,10.1.3654.1,7,11,9,5,14,5,2,2,2,1,1,476,625,1,8,1,3,2,2,9,5,1,2,4,1,25,
8346,8/27/2018 10:09,10.1.3655.1,1,8,10,14,7,1,1,2,2,1,1,855,222,1,7,2,6,2,1,2,5,1,1,3,2,17,
2444,8/27/2018 10:09,10.1.3656.1,9,15,1,13,5,3,2,1,2,1,2,732,767,1,5,4,4,1,1,9,4,2,1,5,1,8,
6364,8/27/2018 10:09,10.1.3657.1,8,17,9,1,17,2,2,1,2,2,1,246,316,2,4,3,3,1,1,7,5,1,1,1,2,23,
6533,8/27/2018 10:09,10.1.3658.1,13,14,3,5,10,1,1,1,2,1,1,515,371,2,9,1,1,2,1,5,6,1,2,5,2,3,
4245,8/27/2018 10:09,10.1.3659.1,11,1,12,11,16,1,1,1,2,2,2,959,967,1,9,1,7,2,2,2,3,1,2,5,2,2,
3982,8/27/2018 10:09,10.1.3660.1,16,16,13,11,14,2,2,2,1,1,2,971,942,1,6,3,6,1,1,5,2,2,2,5,2,3,
8516,8/27/2018 10:09,10.1.3661.1,9,9,1,11,1,3,2,2,1,1,2,378,374,2,4,1,3,2,2,2,6,2,1,1,1,1,
7132,8/27/2018 10:09,10.1.3662.1,12,14,12,4,9,2,2,1,2,2,1,758,609,1,9,4,7,2,1,9,4,1,1,4,2,8,
9776,8/27/2018 10:09,10.1.3663.1,15,16,8,13,17,3,1,2,2,1,1,899,754,2,3,4,6,1,1,5,4,1,1,5,2,8,
5244,8/27/2018 10:09,10.1.3664.1,12,17,10,17,15,1,1,2,2,2,2,92,541,2,8,5,2,1,2,3,7,1,2,5,1,28,
6043,8/27/2018 10:09,10.1.3665.1,3,17,5,12,15,5,1,1,1,2,1,862,237,2,2,1,4,2,1,1,4,1,1,4,2,13,
6041,8/27/2018 10:09,10.1.3666.1,12,1,7,5,3,2,1,1,1,2,1,450,963,2,8,1,5,1,1,10,7,2,2,3,1,26,
2908,8/27/2018 10:09,10.1.3667.1,1,1,9,1,15,2,1,2,2,1,2,718,278,1,8,2,2,1,2,3,7,2,1,3,1,16,
2488,8/27/2018 10:09,10.1.3668.1,9,10,4,7,9,1,2,2,2,1,2,494,358,2,6,3,3,1,1,4,4,2,1,5,1,17,
6410,8/27/2018 10:09,10.1.3669.1,5,10,3,15,17,3,2,2,2,2,1,656,727,1,1,3,2,2,2,11,5,1,2,2,2,28,
7403,8/27/2018 10:09,10.1.3670.1,10,16,2,2,16,4,2,2,2,1,2,215,318,1,7,5,3,2,1,5,1,1,2,3,1,19,
3728,8/27/2018 10:09,10.1.3671.1,13,10,12,11,4,4,2,1,2,2,1,118,438,2,6,3,5,1,1,4,3,1,1,1,2,27,
217,8/27/2018 10:09,10.1.3672.1,8,10,5,15,14,2,2,2,1,1,2,19,747,2,4,1,1,2,1,1,3,1,1,5,1,5,
4134,8/27/2018 10:09,10.1.3673.1,2,2,11,8,13,2,1,2,2,2,2,209,942,1,4,2,2,1,1,9,4,1,2,1,2,20,
9046,8/27/2018 10:09,10.1.3674.1,1,11,6,11,5,3,1,2,1,1,1,700,184,2,7,3,3,1,1,8,2,2,1,5,1,7,
5500,8/27/2018 10:09,10.1.3675.1,4,2,7,8,2,3,2,2,2,2,2,481,648,1,3,4,1,2,1,2,4,1,1,3,2,26,
4843,8/27/2018 10:09,10.1.3676.1,4,16,2,11,6,4,1,2,1,1,1,620,350,2,4,5,1,1,2,5,4,1,1,2,1,14,
4039,8/27/2018 10:09,10.1.3677.1,5,5,13,13,7,4,1,2,1,2,2,644,25,2,7,4,3,1,2,9,3,2,1,2,2,10,
1395,8/27/2018 10:09,10.1.3678.1,8,1,7,3,2,2,1,2,2,1,2,600,236,1,9,1,4,2,2,3,3,2,1,1,2,17,
3032,8/27/2018 10:09,10.1.3679.1,16,3,2,10,12,2,1,2,1,2,2,42,149,2,7,2,6,2,1,9,2,1,1,1,2,2,
7431,8/27/2018 10:09,10.1.3680.1,8,7,13,11,2,4,2,2,1,1,1,748,655,1,4,3,1,1,1,7,4,2,1,5,1,4,
8991,8/27/2018 10:09,10.1.3681.1,17,10,7,13,13,1,2,2,1,1,2,759,802,1,3,4,3,1,1,2,3,2,2,3,2,6,
6384,8/27/2018 10:09,10.1.3682.1,8,6,6,14,9,4,1,2,1,2,1,20,139,1,9,5,6,1,1,3,1,2,2,1,1,21,
9214,8/27/2018 10:09,10.1.3683.1,17,11,10,7,6,1,2,2,1,2,1,892,362,1,7,3,7,2,1,1,6,1,1,4,1,5,
5860,8/27/2018 10:09,10.1.3684.1,2,3,6,6,16,4,2,2,1,1,1,135,376,2,4,1,5,2,2,2,4,1,2,5,1,1,
6765,8/27/2018 10:09,10.1.3685.1,1,4,8,13,15,3,1,1,1,1,2,321,14,2,7,1,3,2,2,10,2,1,2,1,2,25,
9272,8/27/2018 10:09,10.1.3686.1,13,9,13,1,15,2,1,1,1,2,1,235,769,2,2,2,6,1,2,1,5,2,2,2,1,7,
6874,8/27/2018 10:09,10.1.3687.1,7,17,2,1,5,5,2,1,2,1,1,907,481,2,9,3,2,2,1,3,3,2,1,3,2,16,
5331,8/27/2018 10:09,10.1.3688.1,16,12,7,16,16,2,1,2,1,1,1,250,305,2,2,5,4,1,2,5,6,1,2,2,2,22,
7633,8/27/2018 10:09,10.1.3689.1,17,15,13,5,12,4,1,1,2,2,1,563,507,2,5,5,2,1,2,9,4,1,2,1,2,16,
3641,8/27/2018 10:09,10.1.3690.1,3,13,5,3,8,1,1,2,1,1,2,83,857,2,1,4,3,1,1,5,6,2,1,2,2,12,
8029,8/27/2018 10:09,10.1.3691.1,10,5,2,2,1,5,2,1,1,1,1,857,755,2,3,2,3,1,2,1,7,1,1,3,2,21,
9907,8/27/2018 10:09,10.1.3692.1,9,14,8,8,2,5,2,1,2,2,2,173,394,1,6,3,3,1,2,1,2,1,1,1,2,15,
5164,8/27/2018 10:09,10.1.3693.1,2,17,4,17,7,2,2,2,2,2,2,23,629,2,9,5,4,1,1,4,1,1,1,2,1,11,
1734,8/27/2018 10:09,10.1.3694.1,2,1,11,9,4,4,1,2,1,2,2,923,557,2,4,3,4,2,1,4,3,2,2,4,1,19,
8854,8/27/2018 10:09,10.1.3695.1,11,12,1,2,3,1,2,2,1,1,2,109,275,1,3,1,3,1,1,8,1,2,2,3,2,23,
9838,8/27/2018 10:09,10.1.3696.1,8,15,6,9,2,3,1,2,2,1,2,466,96,1,3,1,5,2,1,1,6,2,2,2,1,26,
7258,8/27/2018 10:09,10.1.3697.1,13,12,13,12,4,3,2,2,2,2,1,274,639,1,3,3,6,2,1,9,2,2,2,5,2,20,
5867,8/27/2018 10:09,10.1.3698.1,16,2,1,4,14,3,1,2,2,1,2,204,794,1,7,2,4,1,1,5,5,2,2,4,2,10,
4692,8/27/2018 10:09,10.1.3699.1,13,1,1,13,11,1,1,2,2,2,2,107,681,2,8,1,6,1,2,3,3,1,1,1,1,20,
4232,8/27/2018 10:09,10.1.3700.1,6,6,2,13,4,5,2,2,2,2,2,156,933,1,3,4,7,1,1,5,7,2,2,3,1,9,
2338,8/27/2018 10:09,10.1.3701.1,4,9,11,15,16,5,2,2,1,1,2,781,493,2,6,4,7,2,1,9,4,2,1,5,1,15,
4988,8/27/2018 10:09,10.1.3702.1,12,8,1,1,9,5,1,1,2,2,2,767,22,1,2,1,5,1,1,5,2,1,1,5,2,14,
1490,8/27/2018 10:09,10.1.3703.1,6,11,12,6,2,5,2,2,2,1,1,856,634,1,5,4,7,1,2,7,1,1,2,4,1,5,
7137,8/27/2018 10:09,10.1.3704.1,1,3,2,9,3,4,2,1,2,1,1,791,125,2,4,1,3,1,2,9,5,1,2,3,1,14,
613,8/27/2018 10:09,10.1.3705.1,12,10,10,9,15,4,2,2,1,1,1,265,97,1,3,5,4,2,2,7,5,1,2,5,2,18,
1877,8/27/2018 10:09,10.1.3706.1,4,12,6,2,14,4,1,2,2,1,2,329,123,2,2,1,2,2,1,6,1,2,2,4,1,1,
5973,8/27/2018 10:09,10.1.3707.1,2,3,4,4,12,2,2,1,2,2,2,873,551,2,7,2,4,1,2,5,1,2,2,1,2,13,
6271,8/27/2018 10:09,10.1.3708.1,6,10,11,7,6,4,2,2,1,2,2,735,289,2,7,4,6,1,1,11,7,1,2,3,1,25,
1301,8/27/2018 10:09,10.1.3709.1,11,12,7,6,4,4,1,2,2,1,2,377,144,2,5,1,4,2,1,10,7,1,1,1,1,3,
7753,8/27/2018 10:09,10.1.3710.1,1,1,5,15,12,2,1,1,1,1,1,609,249,1,1,1,7,1,1,1,1,2,2,3,1,4,
3504,8/27/2018 10:09,10.1.3711.1,15,15,9,4,12,4,2,2,2,1,1,412,715,2,2,1,3,2,1,8,7,1,2,2,1,12,
611,8/27/2018 10:09,10.1.3712.1,9,4,12,6,7,3,1,1,1,1,2,954,768,1,1,4,3,1,2,10,3,2,1,5,1,21,
2020,8/27/2018 10:09,10.1.3713.1,9,5,5,9,7,2,1,2,1,2,1,351,703,2,5,5,7,1,2,11,1,2,1,2,2,15,
3748,8/27/2018 10:09,10.1.3714.1,7,13,3,13,13,5,1,2,2,2,1,655,430,1,2,3,7,2,2,8,7,2,1,5,2,28,
8431,8/27/2018 10:09,10.1.3715.1,15,10,1,10,4,5,2,2,2,2,1,851,173,2,3,3,7,2,2,11,2,1,2,2,2,4,
400,8/27/2018 10:09,10.1.3716.1,15,11,2,7,5,1,2,1,1,2,1,872,253,1,1,5,1,2,1,7,1,1,2,1,2,9,
2410,8/27/2018 10:09,10.1.3717.1,8,14,6,1,11,4,1,1,2,2,2,799,756,1,9,5,6,2,1,4,1,1,1,4,1,27,
698,8/27/2018 10:09,10.1.3718.1,9,16,13,8,8,4,2,2,2,2,1,131,935,2,5,5,6,1,2,9,6,2,2,3,1,8,
6965,8/27/2018 10:09,10.1.3719.1,1,17,1,10,16,5,2,2,1,1,2,678,171,1,5,2,2,1,2,1,5,1,2,1,1,6,
994,8/27/2018 10:09,10.1.3720.1,14,7,2,6,10,3,2,1,1,1,2,210,665,1,7,3,6,2,2,6,7,1,2,4,1,22,
4996,8/27/2018 10:09,10.1.3721.1,9,10,4,14,15,4,1,1,1,2,2,596,455,1,8,3,3,1,2,8,3,1,1,2,1,23,
7041,8/27/2018 10:09,10.1.3722.1,13,11,5,17,6,5,2,1,2,2,1,795,145,1,1,2,4,2,2,3,1,1,2,4,2,9,
1283,8/27/2018 10:09,10.1.3723.1,15,8,6,7,2,1,2,2,2,2,2,490,258,1,3,3,2,1,1,7,2,2,2,2,1,6,
9189,8/27/2018 10:09,10.1.3724.1,9,1,1,8,17,1,1,1,2,2,1,4,90,2,5,2,3,1,1,10,6,2,1,2,1,21,
5734,8/27/2018 10:09,10.1.3725.1,12,3,6,14,10,4,2,1,1,2,2,679,656,1,9,1,4,2,2,4,6,1,2,4,1,16,
5089,8/27/2018 10:09,10.1.3726.1,17,14,1,10,3,4,2,2,2,1,2,543,814,1,1,5,6,1,1,6,3,2,2,3,2,15,
3473,8/27/2018 10:09,10.1.3727.1,8,13,4,4,13,3,1,1,1,2,2,498,384,1,3,1,1,2,2,10,4,2,1,3,1,20,
1490,8/27/2018 10:09,10.1.3728.1,8,13,5,8,17,3,2,1,2,1,1,737,760,1,5,2,7,2,2,9,5,2,1,3,1,1,
6561,8/27/2018 10:09,10.1.3729.1,1,16,6,1,13,2,2,2,2,1,1,505,306,2,6,3,1,2,2,2,1,2,1,4,1,24,
2952,8/27/2018 10:09,10.1.3730.1,5,15,3,4,17,1,2,2,2,1,1,768,622,2,7,2,4,1,1,11,4,2,1,1,2,1,
4074,8/27/2018 10:09,10.1.3731.1,15,14,12,17,15,2,1,1,1,1,2,821,450,1,5,1,1,1,2,3,7,1,2,5,2,12,
5710,8/27/2018 10:09,10.1.3732.1,5,8,5,9,8,3,1,2,1,1,1,266,946,1,8,3,6,1,1,4,2,2,2,3,2,5,
1355,8/27/2018 10:09,10.1.3733.1,16,8,11,5,15,4,1,1,1,2,2,421,444,1,2,5,7,2,1,9,3,1,2,3,1,8,
8666,8/27/2018 10:09,10.1.3734.1,1,1,4,1,5,2,2,2,2,2,1,975,215,2,8,2,3,2,2,1,4,1,2,3,1,1,
4010,8/27/2018 10:09,10.1.3735.1,11,4,9,8,1,4,1,2,2,1,1,168,150,1,8,4,6,1,2,1,6,2,2,3,1,21,
6254,8/27/2018 10:09,10.1.3736.1,4,9,11,15,1,2,2,2,1,2,1,209,880,1,2,3,4,2,1,10,7,2,1,2,2,16,
1202,8/27/2018 10:09,10.1.3737.1,14,4,8,16,7,4,2,2,2,1,2,987,37,1,3,3,3,2,2,1,3,2,1,5,2,28,
2717,8/27/2018 10:09,10.1.3738.1,12,9,10,7,17,4,2,1,1,1,1,456,620,1,4,4,1,1,2,4,5,1,2,1,1,13,
7073,8/27/2018 10:09,10.1.3739.1,14,6,7,9,5,5,1,2,1,2,1,644,989,2,7,2,7,2,2,3,1,2,1,3,2,8,
9218,8/27/2018 10:09,10.1.3740.1,1,5,1,16,3,5,1,1,1,2,2,512,42,1,5,3,6,2,1,9,1,2,2,3,2,28,
4176,8/27/2018 10:09,10.1.3741.1,12,4,12,7,4,4,2,1,1,2,1,922,589,2,6,2,2,1,2,9,1,2,2,2,2,7,
5335,8/27/2018 10:09,10.1.3742.1,7,6,4,14,15,4,1,1,1,1,2,294,115,1,1,1,1,2,2,11,7,1,1,5,2,27,
19,8/27/2018 10:09,10.1.3743.1,7,14,12,8,4,5,2,1,1,2,1,800,197,1,2,1,6,1,1,7,1,2,2,2,1,2,
600,8/27/2018 10:09,10.1.3744.1,5,15,13,3,14,5,1,2,1,1,1,635,143,2,4,5,6,2,2,6,3,2,1,5,1,22,
1482,8/27/2018 10:09,10.1.3745.1,13,10,6,14,16,3,2,2,2,2,2,859,810,1,9,2,2,2,1,3,6,2,1,2,2,2,
7794,8/27/2018 10:09,10.1.3746.1,6,6,11,16,7,2,1,2,2,2,2,47,867,1,3,1,5,2,2,4,1,2,1,5,2,25,
5564,8/27/2018 10:09,10.1.3747.1,11,15,12,2,14,1,1,2,2,1,2,837,642,2,3,4,6,2,2,7,4,2,2,1,2,15,
7536,8/27/2018 10:09,10.1.3748.1,15,15,9,9,4,5,1,1,1,2,2,360,386,2,4,4,5,2,1,8,1,2,1,2,2,23,
4681,8/27/2018 10:09,10.1.3749.1,3,17,8,15,13,1,2,1,2,1,1,822,855,2,2,2,1,1,1,5,6,2,2,3,2,11,
8502,8/27/2018 10:09,10.1.3750.1,8,10,3,9,7,2,1,1,2,1,2,325,670,1,6,5,1,2,1,2,3,2,2,5,2,5,
8132,8/27/2018 10:09,10.1.3751.1,10,2,4,15,8,2,2,2,2,1,2,192,475,1,1,2,4,2,1,10,1,1,2,2,1,6,
657,8/27/2018 10:09,10.1.3752.1,5,9,11,7,6,4,1,2,2,1,2,945,113,1,3,3,5,1,1,11,3,1,2,2,2,5,
6889,8/27/2018 10:09,10.1.3753.1,14,3,6,15,14,3,1,2,1,2,2,458,272,1,5,4,4,2,1,5,5,2,1,2,2,9,
9803,8/27/2018 10:09,10.1.3754.1,1,13,4,14,7,3,1,2,1,2,2,63,304,2,8,1,4,1,2,11,1,2,2,3,2,22,
3050,8/27/2018 10:09,10.1.3755.1,13,12,12,17,14,5,2,1,2,2,2,845,882,1,2,1,5,1,2,2,6,1,1,4,2,17,
9223,8/27/2018 10:09,10.1.3756.1,5,6,4,3,15,5,2,1,2,1,1,246,725,2,6,1,7,1,2,3,7,1,2,4,2,25,
3088,8/27/2018 10:09,10.1.3757.1,6,7,7,8,14,2,2,1,1,2,1,923,161,1,4,4,5,1,1,2,5,2,2,2,1,6,
1444,8/27/2018 10:09,10.1.3758.1,4,9,7,3,12,1,1,1,2,1,1,961,266,2,2,4,5,1,1,8,7,2,2,2,2,28,
5265,8/27/2018 10:09,10.1.3759.1,9,13,12,7,17,4,2,2,1,1,1,499,436,2,2,3,3,1,2,4,1,2,2,1,1,21,
6446,8/27/2018 10:09,10.1.3760.1,14,14,7,4,10,5,1,1,1,2,2,39,506,2,9,1,4,1,2,4,5,2,1,1,2,3,
1929,8/27/2018 10:09,10.1.3761.1,8,17,7,10,12,5,2,2,1,1,1,839,205,2,1,2,3,2,2,9,4,1,2,5,2,14,
9044,8/27/2018 10:09,10.1.3762.1,5,10,8,9,3,2,2,1,1,2,1,640,844,1,6,5,1,1,2,1,6,2,2,1,1,12,
9991,8/27/2018 10:09,10.1.3763.1,15,9,6,4,13,3,1,1,1,2,1,472,509,2,9,3,7,2,2,7,4,2,1,4,1,1,
749,8/27/2018 10:09,10.1.3764.1,16,8,3,13,6,4,2,2,2,2,1,780,847,1,4,3,5,1,1,5,6,1,1,2,2,8,
1038,8/27/2018 10:09,10.1.3765.1,11,9,2,14,16,5,2,2,1,2,2,162,709,1,4,4,7,1,2,3,4,1,1,2,2,6,
938,8/27/2018 10:09,10.1.3766.1,6,8,2,3,3,3,2,1,1,1,2,214,743,2,4,5,4,1,2,5,4,2,2,2,2,28,
7663,8/27/2018 10:09,10.1.3767.1,14,11,11,4,12,2,1,1,2,2,2,101,539,2,2,1,3,2,2,3,1,2,2,4,1,4,
6182,8/27/2018 10:09,10.1.3768.1,14,3,8,17,16,5,1,2,2,2,1,447,768,2,8,3,6,2,1,8,3,2,2,1,2,7,
9458,8/27/2018 10:09,10.1.3769.1,11,6,11,10,6,5,1,2,1,1,2,541,218,2,2,4,7,2,2,1,2,2,1,5,1,28,
3978,8/27/2018 10:09,10.1.3770.1,1,9,4,15,4,2,2,2,1,1,1,887,354,2,9,2,4,1,2,11,5,2,2,4,2,4,
2993,8/27/2018 10:09,10.1.3771.1,6,7,13,14,3,4,2,2,2,2,2,482,505,2,8,5,2,2,2,2,6,1,1,4,2,6,
9011,8/27/2018 10:09,10.1.3772.1,10,12,2,15,16,3,1,1,1,2,2,442,246,1,7,1,2,2,1,8,2,1,2,2,2,16,
2522,8/27/2018 10:09,10.1.3773.1,17,8,7,8,11,5,2,2,1,1,2,859,91,1,4,3,2,1,1,6,4,1,2,2,2,16,
7864,8/27/2018 10:09,10.1.3774.1,16,1,8,10,17,1,2,2,1,2,2,352,125,1,8,1,5,1,2,11,4,1,2,3,2,25,
1987,8/27/2018 10:09,10.1.3775.1,16,15,4,4,13,2,2,2,2,2,1,934,289,1,8,4,6,2,1,2,6,1,2,2,2,28,
456,8/27/2018 10:09,10.1.3776.1,1,7,10,5,14,3,1,1,2,1,2,292,709,2,2,3,1,1,2,1,6,2,1,3,1,18,
6111,8/27/2018 10:09,10.1.3777.1,7,2,6,9,8,4,2,1,1,1,2,236,350,2,8,5,2,2,2,3,6,2,1,5,2,8,
9832,8/27/2018 10:09,10.1.3778.1,7,9,3,3,4,5,1,2,1,1,2,724,841,1,7,5,5,2,2,6,3,2,1,1,2,26,
861,8/27/2018 10:09,10.1.3779.1,15,3,7,17,7,2,2,1,1,2,1,763,434,1,1,1,3,2,2,11,6,2,2,3,1,6,
8806,8/27/2018 10:09,10.1.3780.1,6,8,8,6,15,1,1,1,1,1,2,411,833,1,9,2,4,2,2,3,2,1,2,4,2,20,
